name,rating,rating_norm,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
The Jam,4.0,-0.32814924561338926,$$ - $$$,False,51.48533,-0.173899,False,False,276,18.0,6.0,30.0,77.0,145.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Savoy Cafe & Kitchen,4.5,0.7211120136822641,$$ - $$$,False,51.52299,-0.07824,False,False,92,5.0,1.0,0.0,4.0,82.0,0.0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Shanghai Family Chinese Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.517204,-0.125719,False,False,47,1.0,1.0,2.0,5.0,38.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1
The Ten Bells,4.0,-0.32814924561338926,$$ - $$$,False,51.519295,-0.074508,False,False,474,33.0,20.0,66.0,193.0,162.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
The Wallace Restaurant,3.5,-1.3774105049090426,$$ - $$$,False,51.517532,-0.15317,False,False,693,83.0,118.0,126.0,200.0,166.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
Burger and Lobster at Harvey Nichols,4.0,-0.32814924561338926,$$ - $$$,False,51.50175,-0.159513,True,False,1125,52.0,46.0,94.0,381.0,552.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
Korean Grill Kensington,5.0,1.7703732729779174,$$$$,False,51.493755,-0.184353,False,False,13,0.0,0.0,0.0,1.0,12.0,0.0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
Bocconcino Soho,4.0,-0.32814924561338926,$$ - $$$,False,51.51471,-0.13729,True,False,98,9.0,10.0,12.0,5.0,63.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Steak on the Green,4.5,0.7211120136822641,$$ - $$$,False,51.516003,-0.302107,False,False,314,17.0,19.0,21.0,41.0,216.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
The Boot and Flogger,4.0,-0.32814924561338926,$$ - $$$,False,51.504196,-0.0934,False,False,370,15.0,14.0,27.0,126.0,188.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Elgin - Maida Vale,4.0,-0.32814924561338926,$$ - $$$,False,51.530334,-0.185287,True,False,256,23.0,16.0,25.0,72.0,121.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0
Bunbunbun Vietnamese Food,4.0,-0.32814924561338926,$,False,51.530914,-0.077131,True,False,287,32.0,9.0,29.0,101.0,116.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Casa Malevo,4.5,0.7211120136822641,$$ - $$$,False,51.51462,-0.165374,True,False,430,11.0,20.0,35.0,114.0,250.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Cibo,4.5,0.7211120136822641,$$ - $$$,False,51.500256,-0.211145,False,False,273,3.0,3.0,10.0,48.0,209.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Franco Manca Brixton,4.0,-0.32814924561338926,$,False,51.462864,-0.113788,True,False,964,49.0,45.0,89.0,251.0,531.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
Caravan Exmouth Market,4.0,-0.32814924561338926,$$ - $$$,False,51.52542,-0.110112,True,False,572,37.0,37.0,90.0,210.0,198.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
The Kilburn Arms,4.0,-0.32814924561338926,$$ - $$$,False,51.54088,-0.20491,True,False,75,8.0,5.0,6.0,14.0,42.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Al Duca,4.0,-0.32814924561338926,$$ - $$$,False,51.508156,-0.136229,False,False,609,11.0,14.0,66.0,244.0,274.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
O'Neills,4.0,-0.32814924561338926,$$ - $$$,False,51.51417,-0.139544,False,False,364,35.0,24.0,41.0,111.0,153.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
Gourmet Pizza,4.0,-0.32814924561338926,$$ - $$$,False,51.508144,-0.110103,False,False,838,64.0,53.0,141.0,286.0,293.0,0.0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Cinquecento Soho,4.5,0.7211120136822641,$$ - $$$,False,51.51469,-0.13117,True,False,83,2.0,3.0,2.0,3.0,73.0,0.0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0
Nissi Mezedakia Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.61903,-0.112727,False,False,381,20.0,10.0,35.0,71.0,245.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Addis Vegan Kitchen,5.0,1.7703732729779174,$$ - $$$,False,51.509647,-0.099076,True,False,47,0.0,0.0,0.0,0.0,47.0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Aubaine Selfridges,4.0,-0.32814924561338926,$$ - $$$,False,51.515144,-0.152119,False,False,382,28.0,27.0,58.0,128.0,141.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
Lowlander,4.5,0.7211120136822641,$$ - $$$,False,51.514683,-0.122343,False,False,959,25.0,34.0,67.0,232.0,601.0,0.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0
Spaghetti House Cranbourn Street,3.5,-1.3774105049090426,$$ - $$$,False,51.51181,-0.127496,False,False,1273,142.0,121.0,181.0,363.0,467.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
Mildreds Victoria,4.5,0.7211120136822641,$$ - $$$,False,51.49412,-0.14232,True,False,30,0.0,1.0,5.0,5.0,19.0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0
Gaucho Charlotte Street,4.5,0.7211120136822641,$$$$,False,51.520084,-0.136295,True,False,769,22.0,36.0,80.0,206.0,425.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0
The Candlemaker,4.5,0.7211120136822641,$$ - $$$,False,51.5117,-0.09018,False,False,184,7.0,7.0,15.0,24.0,131.0,0.0,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
Knoops,4.5,0.7211120136822641,$,False,51.501907,-0.191101,True,False,20,1.0,0.0,0.0,3.0,16.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0
Kachori,5.0,1.7703732729779174,$$ - $$$,False,51.493706,-0.096695,True,False,300,3.0,1.0,3.0,11.0,282.0,0.0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Santa Maria Pizzeria,4.0,-0.32814924561338926,$,False,51.520546,-0.139423,True,False,135,19.0,9.0,20.0,20.0,67.0,0.0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
The Glean Restuarant & Bar,4.5,0.7211120136822641,$$ - $$$,False,51.512917,-0.103342,False,False,92,2.0,1.0,8.0,32.0,49.0,0.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Radha Krishna Bhavan,4.5,0.7211120136822641,$$ - $$$,False,51.426937,-0.169269,True,False,252,19.0,11.0,19.0,42.0,161.0,0.0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
Paradise ,3.5,-1.3774105049090426,$$ - $$$,False,51.51218,-0.13385,False,False,134,24.0,11.0,13.0,24.0,62.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
San Carlo,3.5,-1.3774105049090426,$$$$,False,51.50813,-0.133258,True,False,420,89.0,49.0,60.0,61.0,161.0,0.0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0
Ishbilia,4.0,-0.32814924561338926,$$ - $$$,False,51.50174,-0.15863,True,False,590,32.0,25.0,55.0,155.0,323.0,0.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
Stick & Bowl,4.0,-0.32814924561338926,$,False,51.50233,-0.188779,False,False,230,17.0,10.0,22.0,75.0,106.0,0.0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
The Warwick Castle,4.0,-0.32814924561338926,$$ - $$$,False,51.52202,-0.183874,False,False,227,20.0,15.0,22.0,57.0,113.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0
Lasdun,4.0,-0.32814924561338926,$$ - $$$,False,51.507446,-0.114643,False,False,445,33.0,35.0,65.0,154.0,158.0,1.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
Canton Element Chinese Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.519943,-0.117442,True,False,282,18.0,6.0,18.0,73.0,167.0,0.0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Gaucho Broadgate,4.5,0.7211120136822641,$$$$,False,51.51939,-0.084145,True,False,771,26.0,34.0,54.0,180.0,477.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
MAP Maison,5.0,1.7703732729779174,$$ - $$$,False,51.5387,-0.076864,False,False,240,4.0,0.0,4.0,21.0,211.0,0.0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0
Poppadom Indian Kitchen,4.0,-0.32814924561338926,$$ - $$$,False,51.52414,-0.128539,False,False,119,8.0,11.0,14.0,32.0,54.0,0.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0
The Orchard Room,4.5,0.7211120136822641,$$$$,False,51.499344,-0.133103,False,False,313,7.0,11.0,17.0,47.0,231.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0
Mala Indian Kitchen & Bar,4.0,-0.32814924561338926,$$ - $$$,False,51.50706,-0.029371,True,False,89,8.0,3.0,11.0,15.0,52.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
Norfolk Arms,3.5,-1.3774105049090426,$$ - $$$,False,51.526608,-0.125249,False,False,461,41.0,36.0,76.0,177.0,131.0,0.0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
Harvey Nichols Fifth Floor Café and Terrace,3.5,-1.3774105049090426,$$ - $$$,False,51.5018,-0.159717,False,False,422,41.0,44.0,68.0,133.0,136.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Rudy's Pizza Napoletana - Shoreditch,5.0,1.7703732729779174,$$ - $$$,False,51.52434,-0.077415,True,False,167,1.0,1.0,2.0,8.0,155.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Cay Tre,3.5,-1.3774105049090426,$$ - $$$,False,51.513245,-0.132026,True,False,716,59.0,67.0,136.0,264.0,190.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Pasta Nostra,4.5,0.7211120136822641,$$ - $$$,False,51.524986,-0.092502,False,False,73,3.0,6.0,5.0,5.0,54.0,0.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Vapiano London Great Portland Street,4.0,-0.32814924561338926,$$ - $$$,False,51.51638,-0.141194,True,False,1569,202.0,94.0,155.0,448.0,670.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
Elliot's,4.0,-0.32814924561338926,$$ - $$$,False,51.505688,-0.09154,False,False,544,48.0,40.0,82.0,156.0,218.0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0
The Square Pig,4.5,0.7211120136822641,$$ - $$$,False,51.518703,-0.119304,False,False,212,11.0,4.0,22.0,46.0,131.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
Malaysian Deli,4.5,0.7211120136822641,$,False,51.455738,-0.036629,True,False,79,1.0,0.0,4.0,12.0,62.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
The Abingdon,4.5,0.7211120136822641,$$ - $$$,False,51.49767,-0.196053,False,False,399,8.0,11.0,21.0,136.0,223.0,0.0,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
Lantana Shoreditch,4.0,-0.32814924561338926,$$ - $$$,False,51.524208,-0.087269,True,False,311,13.0,31.0,38.0,92.0,137.0,0.0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0
Prezzo Italian Restaurant London Northumberland Avenue,4.0,-0.32814924561338926,$$ - $$$,False,51.507416,-0.126721,True,False,1488,113.0,111.0,186.0,387.0,691.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
The Game Bird,4.5,0.7211120136822641,$$$$,False,51.505768,-0.140557,False,False,284,7.0,7.0,25.0,37.0,208.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
Flesh & Buns Oxford Circus,4.0,-0.32814924561338926,$$ - $$$,False,51.518394,-0.137279,True,False,183,20.0,14.0,25.0,37.0,87.0,0.0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"The Life Goddess, Store Street",4.0,-0.32814924561338926,$$ - $$$,False,51.51982,-0.131454,False,False,421,27.0,25.0,52.0,92.0,225.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Amrutha - Honor Oak,5.0,1.7703732729779174,$$ - $$$,False,51.44916,-0.043679,False,False,110,0.0,0.0,1.0,0.0,109.0,0.0,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
Muhib Indian Cuisine,4.5,0.7211120136822641,$$ - $$$,False,51.520073,-0.071928,True,False,1203,27.0,17.0,40.0,147.0,972.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
The Real Greek - Marylebone,4.5,0.7211120136822641,$$ - $$$,False,51.52065,-0.153098,True,False,508,19.0,30.0,42.0,129.0,288.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
Champagne and Fromage,4.5,0.7211120136822641,$$ - $$$,False,51.511982,-0.120103,False,False,786,30.0,24.0,40.0,193.0,499.0,0.0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
José Pizarro At Ra,4.0,-0.32814924561338926,$$ - $$$,False,51.509697,-0.140334,False,False,22,1.0,1.0,4.0,6.0,10.0,0.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Wahaca Canary Wharf,4.0,-0.32814924561338926,$$ - $$$,False,51.504707,-0.018748,True,False,637,21.0,27.0,81.0,279.0,229.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Ned's Sunday Feast,3.5,-1.3774105049090426,$$ - $$$,False,51.51364,-0.090123,False,False,103,20.0,11.0,22.0,12.0,38.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"The Star Tavern, Belgravia",4.0,-0.32814924561338926,$$ - $$$,False,51.498425,-0.155819,False,False,248,9.0,9.0,21.0,86.0,123.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Coach & Horses,4.5,0.7211120136822641,$$ - $$$,False,51.5149,-0.137354,False,False,175,10.0,5.0,12.0,35.0,113.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0
Greenwich Grind,4.0,-0.32814924561338926,$$ - $$$,False,51.480743,-0.008615,False,False,346,29.0,37.0,32.0,46.0,202.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
T. rex Restaurant,3.5,-1.3774105049090426,$$ - $$$,False,51.496517,-0.176535,False,False,223,26.0,23.0,49.0,74.0,51.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
Enoteca da Luca - St Paul's,4.0,-0.32814924561338926,$$ - $$$,False,51.513096,-0.094249,False,False,119,5.0,5.0,17.0,33.0,59.0,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
FishWorks,4.0,-0.32814924561338926,$$ - $$$,False,51.509384,-0.137594,True,False,1186,30.0,56.0,134.0,432.0,534.0,0.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
Minnow,4.0,-0.32814924561338926,$$ - $$$,False,51.462093,-0.139969,False,False,306,20.0,39.0,27.0,49.0,171.0,0.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Tofu Vegan Islington,4.5,0.7211120136822641,$$ - $$$,False,51.53785,-0.102972,True,False,107,4.0,1.0,10.0,11.0,81.0,0.0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
Inamo,4.5,0.7211120136822641,$$ - $$$,False,51.53425,-0.139338,False,False,1016,68.0,56.0,52.0,133.0,708.0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
Ukai,4.0,-0.32814924561338926,$$ - $$$,False,51.517612,-0.206191,True,False,266,32.0,21.0,24.0,43.0,146.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
Duchess Belle,4.5,0.7211120136822641,$$ - $$$,False,51.479225,-0.142447,False,False,175,21.0,3.0,6.0,21.0,125.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
Osteria Basilico,4.0,-0.32814924561338926,$$ - $$$,False,51.515404,-0.205726,True,False,561,66.0,42.0,49.0,187.0,218.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
The Mitre,4.0,-0.32814924561338926,$$ - $$$,False,51.50808,-0.203386,False,False,598,39.0,37.0,63.0,163.0,296.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
Brat at Climpson's Arch,4.0,-0.32814924561338926,$$ - $$$,False,51.53956,-0.058471,False,False,64,8.0,5.0,12.0,8.0,31.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Pino’s Warung,4.5,0.7211120136822641,$,False,51.54217,-0.14695,True,False,34,1.0,1.0,0.0,2.0,30.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Cafe Maya,4.5,0.7211120136822641,$,False,51.525307,-0.110636,False,False,247,5.0,3.0,7.0,49.0,183.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Ceru Queensway,5.0,1.7703732729779174,$$ - $$$,False,51.510834,-0.187355,False,True,80,1.0,2.0,1.0,8.0,69.0,0.0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Legends American Grill & Bar,4.5,0.7211120136822641,$$ - $$$,False,51.450623,0.052734,False,False,240,11.0,4.0,8.0,32.0,185.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Drunch Oxford Circus,4.0,-0.32814924561338926,$$ - $$$,False,51.519253,-0.141089,True,False,48,6.0,2.0,4.0,5.0,31.0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Misato,4.0,-0.32814924561338926,$,False,51.51085,-0.131856,False,False,1020,49.0,33.0,103.0,388.0,447.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Andalucia Tapas Restaurant,3.5,-1.3774105049090426,$$ - $$$,False,51.50937,-0.131998,False,False,448,37.0,56.0,60.0,175.0,120.0,0.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
St. James Tavern,4.0,-0.32814924561338926,$$ - $$$,False,51.51094,-0.134169,False,False,689,36.0,23.0,97.0,323.0,210.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1
