,name,rating,price_range,price_range_numeric,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,is close to sightseeng,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
1212,Le Bab Covent Garden,4.5,$$ - $$$,2.5,0,51.51315,-0.125858,0,0,381,13.0,20.0,27.0,59.0,262.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
1213,Aphrodite Taverna,4.5,$$ - $$$,2.5,0,51.51415,-0.193674,1,0,400,14.0,6.0,17.0,89.0,274.0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1214,Ishtar,4.5,$$ - $$$,2.5,0,51.5201,-0.158247,1,0,953,25.0,15.0,56.0,205.0,652.0,0.0,0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1215,Champor-Champor,4.0,$$ - $$$,2.5,0,51.5025,-0.085615,0,0,690,32.0,37.0,86.0,197.0,338.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1216,Joe Allen,4.0,$$ - $$$,2.5,0,51.511154,-0.120397,0,1,2354,80.0,153.0,359.0,759.0,1003.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1
1217,Cork & Bottle,4.5,$$ - $$$,2.5,0,51.511185,-0.128959,1,0,777,13.0,20.0,60.0,256.0,428.0,0.0,1,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0
1218,Piccolino Heddon Street,4.0,$$ - $$$,2.5,0,51.510986,-0.139653,1,0,260,34.0,35.0,14.0,26.0,151.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
1219,The Shed,4.5,$$ - $$$,2.5,0,51.509033,-0.193811,0,0,901,36.0,39.0,79.0,206.0,541.0,0.0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0
1220,Grasso,4.5,$$ - $$$,2.5,0,51.51433,-0.133065,0,0,65,1.0,3.0,4.0,7.0,50.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1221,The Founder's Arms,4.0,$$ - $$$,2.5,0,51.50852,-0.101583,0,0,1529,140.0,117.0,224.0,551.0,497.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1222,P.f. Chang's China Bistro C P Of ,3.5,$$ - $$$,2.5,0,51.51195,-0.127912,1,0,865,135.0,102.0,123.0,164.0,341.0,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0
1223,Cafe Laville,4.0,$$ - $$$,2.5,0,51.52456,-0.17695,0,0,375,36.0,25.0,39.0,111.0,164.0,0.0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1224,Wright Brothers Battersea,4.0,$$ - $$$,2.5,0,51.483208,-0.146057,0,0,341,34.0,29.0,44.0,63.0,171.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
1225,10 Greek Street,4.5,$$ - $$$,2.5,0,51.514473,-0.131098,0,0,594,11.0,11.0,39.0,185.0,348.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1226,Portobello Garden Arcade Caffe,4.5,$$ - $$$,2.5,0,51.51801,-0.206784,1,0,509,16.0,8.0,14.0,102.0,369.0,0.0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1227,Pearly Queen,4.5,$$ - $$$,2.5,0,51.51711,-0.073116,0,0,24,1.0,1.0,3.0,4.0,15.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
1228,Belvedere Restaurant,4.0,$$$$,4.0,0,51.501865,-0.204144,0,0,51,5.0,4.0,4.0,8.0,30.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0
1229,Centro Galego de Londres,4.5,$$ - $$$,2.5,0,51.53219,-0.236722,0,0,182,15.0,9.0,9.0,31.0,118.0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
1230,Caraffini,4.5,$$ - $$$,2.5,0,51.490383,-0.156774,0,0,508,12.0,13.0,39.0,150.0,294.0,0.0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1231,Caravan London Bridge,4.0,$$ - $$$,2.5,0,51.504566,-0.096922,1,0,369,12.0,18.0,37.0,114.0,188.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1232,Som Saa,4.0,$$ - $$$,2.5,0,51.51734,-0.073628,0,0,498,29.0,27.0,61.0,121.0,260.0,0.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1233,Afternoon Tea at The Lanesborough,3.5,$$$$,4.0,0,51.5027,-0.152859,0,0,69,6.0,11.0,13.0,6.0,33.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
1234,The Punch Bowl,4.0,$$ - $$$,2.5,0,51.509033,-0.149438,0,0,478,33.0,18.0,57.0,146.0,224.0,0.0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0
1235,La Pappardella,4.5,$$ - $$$,2.5,0,51.489124,-0.190996,1,0,1236,47.0,41.0,86.0,387.0,675.0,0.0,0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
1236,La Dame de Pic London,4.5,$$$$,4.0,0,51.510387,-0.078801,0,0,398,9.0,9.0,28.0,50.0,302.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
1237,Köd Soho,5.0,$$ - $$$,2.5,0,51.514454,-0.13369,0,0,62,0.0,1.0,2.0,5.0,54.0,0.0,1,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0
1238,Grizzlys Canning Town,5.0,$$ - $$$,2.5,0,51.515167,0.009371,1,0,34,0.0,0.0,2.0,3.0,29.0,0.0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0
1239,The Blue Door Bistro,4.5,$$$$,4.0,0,51.52009,-0.125576,0,0,517,1.0,10.0,31.0,141.0,334.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
1240,Goodman Mayfair,4.5,$$$$,4.0,0,51.51312,-0.14216,0,0,2438,19.0,43.0,158.0,571.0,1647.0,0.0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0
1241,Hafiz Mustafa 1864,4.5,$$ - $$$,2.5,0,51.499573,-0.164097,0,0,47,3.0,2.0,0.0,2.0,40.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0
1242,Legare,5.0,$$ - $$$,2.5,0,51.50356,-0.074026,0,0,127,2.0,3.0,4.0,6.0,113.0,1.0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0
1243,Peacock London,4.5,$$ - $$$,2.5,0,51.50231,-0.119503,0,0,50,5.0,1.0,1.0,2.0,41.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0
1244,Giotto Italian Restaurant,3.5,$$ - $$$,2.5,0,51.517063,-0.126572,0,0,624,83.0,72.0,97.0,171.0,201.0,0.0,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
1245,Rudy's Pizza Napoletana - Queensway,5.0,$,1.0,0,51.51282,-0.187758,1,0,150,1.0,1.0,1.0,9.0,138.0,0.0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1246,Abeno,4.5,$$ - $$$,2.5,0,51.517506,-0.125251,0,0,561,13.0,15.0,39.0,184.0,310.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
1247,Sketch Glade,4.0,$$$$,4.0,0,51.512688,-0.141516,0,1,746,44.0,55.0,83.0,198.0,366.0,0.0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1248,Benares Restaurant & Bar,4.5,$$$$,4.0,0,51.509876,-0.144967,0,0,3306,102.0,177.0,408.0,683.0,1936.0,0.0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
1249,Pentolina,5.0,$$ - $$$,2.5,0,51.497643,-0.217428,0,0,295,0.0,0.0,9.0,55.0,231.0,0.0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1250,Junsei,4.5,$$ - $$$,2.5,0,51.520393,-0.163619,1,0,82,1.0,5.0,3.0,5.0,68.0,0.0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1251,Fish Plaice Fish&Chips,4.0,$$ - $$$,2.5,0,51.51801,-0.125943,0,0,255,18.0,9.0,34.0,96.0,98.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1252,Kitty Fisher's,4.5,$$$$,4.0,0,51.50652,-0.146273,0,0,509,13.0,11.0,36.0,105.0,344.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1253,Maroto Restaurant,5.0,$$$$,4.0,0,51.51495,-0.146928,0,0,104,0.0,0.0,0.0,1.0,103.0,0.0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
1254,Bodean's BBQ - Covent Garden,4.0,$$ - $$$,2.5,0,51.512604,-0.12037,0,0,516,42.0,48.0,80.0,113.0,233.0,0.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1255,Rotunda Bar and Restaurant,4.0,$$ - $$$,2.5,0,51.535213,-0.121241,0,0,607,54.0,66.0,82.0,156.0,249.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1256,ZIMA Russian Restaurant,4.5,$$ - $$$,2.5,0,51.513393,-0.131515,1,0,597,28.0,34.0,40.0,92.0,403.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1257,Dean Street Townhouse Hotel & Dining Room,4.0,$$ - $$$,2.5,0,51.513462,-0.132504,0,0,1289,65.0,88.0,159.0,430.0,547.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1258,The Laughing Halibut,4.5,$,1.0,0,51.49666,-0.133803,1,0,712,22.0,11.0,58.0,243.0,379.0,0.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
1259,Cafe Murano St James,4.0,$$ - $$$,2.5,0,51.50717,-0.139754,0,0,1008,22.0,53.0,135.0,304.0,494.0,0.0,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1260,The Yacht,3.5,$$ - $$$,2.5,0,51.510586,-0.114665,0,0,406,66.0,32.0,29.0,90.0,189.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
1261,Chishuru,4.0,$$ - $$$,2.5,0,51.51662,-0.13992,0,0,76,3.0,10.0,6.0,4.0,53.0,1.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
1262,Luce e Limoni Restaurant,4.5,$$ - $$$,2.5,0,51.52327,-0.114819,0,0,301,7.0,9.0,17.0,70.0,198.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1263,The London Cabaret Club,4.0,$$ - $$$,2.5,0,51.518795,-0.121914,0,0,356,38.0,26.0,31.0,57.0,204.0,0.0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1
1264,Rocca Di Papa Dulwich Village,4.0,$$ - $$$,2.5,0,51.449234,-0.085007,1,0,569,59.0,49.0,68.0,180.0,213.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1265,Hakkasan Hanway Place,4.0,$$$$,4.0,0,51.5172,-0.131688,0,0,4327,153.0,265.0,489.0,1019.0,2401.0,0.0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0
1266,Cafe Pacifico,4.0,$$ - $$$,2.5,0,51.513206,-0.124953,0,0,1317,69.0,103.0,190.0,418.0,537.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1267,Al Forno - Shepherd's Bush Green,4.0,$,1.0,0,51.503613,-0.222222,1,0,390,24.0,22.0,38.0,119.0,187.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1268,Mercante,4.5,$$ - $$$,2.5,0,51.504734,-0.147194,0,1,335,16.0,12.0,21.0,58.0,229.0,0.0,1,5,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
1269,Tokyo Diner,4.0,$$ - $$$,2.5,0,51.51177,-0.1294,0,0,852,27.0,40.0,84.0,287.0,414.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1270,Palms of Goa,4.5,$$ - $$$,2.5,0,51.51844,-0.134503,0,0,994,21.0,23.0,63.0,215.0,673.0,0.0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1271,Jack The Chipper,5.0,$,1.0,0,51.48136,-0.010344,1,0,77,0.0,0.0,1.0,2.0,74.0,0.0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1272,Peter's Cafe,4.5,$,1.0,0,51.513905,-0.075426,0,0,257,4.0,7.0,12.0,64.0,170.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1273,Jolene,3.5,$$ - $$$,2.5,0,51.55134,-0.084538,0,0,79,11.0,8.0,9.0,16.0,35.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1274,Bar + Block Steakhouse London Aldgate,4.5,$$ - $$$,2.5,0,51.51397,-0.070259,0,0,313,17.0,15.0,20.0,44.0,217.0,0.0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
1275,The Goring Dining Room,4.5,$$$$,4.0,0,51.49775,-0.145689,0,0,1108,18.0,25.0,89.0,179.0,797.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0
1276,Arabesque,4.5,$$ - $$$,2.5,0,51.543365,-0.172433,1,0,138,6.0,7.0,13.0,27.0,85.0,0.0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1277,Little India,4.5,$$ - $$$,2.5,0,51.49883,-0.183878,0,0,2558,92.0,69.0,93.0,346.0,1958.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1278,Il Gattopardo London ,4.5,$$$$,4.0,0,51.50954,-0.142639,0,0,39,1.0,2.0,4.0,8.0,25.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0
1279,Dumplings & Baos,5.0,$$ - $$$,2.5,0,51.46112,-0.1362,0,0,74,2.0,0.0,1.0,2.0,69.0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1280,Punto Italian Restaurant,4.5,$$ - $$$,2.5,0,51.6347,-0.093783,0,0,245,7.0,8.0,17.0,41.0,172.0,0.0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0
1281,The Ivy Canary Wharf,4.0,$$ - $$$,2.5,0,51.504898,-0.017213,0,0,689,60.0,72.0,76.0,120.0,361.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0
1282,La Tazza Cafe,4.5,$,1.0,0,51.516403,-0.1742,0,0,424,19.0,11.0,24.0,80.0,291.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
1283,Paper Moon London ,4.0,$$$$,4.0,0,50.25497,-5.188684,0,0,30,1.0,2.0,7.0,6.0,14.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1284,"The King's Head, Earl's Court",4.0,$$ - $$$,2.5,0,51.493374,-0.192591,1,0,443,15.0,15.0,44.0,196.0,173.0,0.0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
1285,Electric Diner,4.0,$$ - $$$,2.5,0,51.51557,-0.204894,0,0,1041,50.0,59.0,120.0,329.0,483.0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1286,The Three Greyhounds,4.5,$$ - $$$,2.5,0,51.513496,-0.1304,0,0,365,19.0,7.0,24.0,127.0,188.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1287,The Windmill Pub,4.5,$,1.0,0,51.492943,-0.120337,0,0,121,4.0,3.0,10.0,40.0,64.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
1288,67sourdough,5.0,$$ - $$$,2.5,0,51.58509,-0.162185,0,0,16,0.0,0.0,1.0,1.0,14.0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1289,Bellanger,4.0,$$ - $$$,2.5,0,51.53641,-0.102663,0,0,603,38.0,57.0,85.0,158.0,265.0,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0
1290,Afternoon Tea at The Milestone Hotel,4.5,$$$$,4.0,0,51.502243,-0.186636,0,0,171,7.0,14.0,12.0,30.0,108.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0
1291,London Shell Co. Aboard The Grand Duchess,4.5,$$ - $$$,2.5,0,51.519455,-0.179356,0,0,96,1.0,4.0,5.0,8.0,78.0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1292,Camden Head,4.5,$$ - $$$,2.5,0,51.53568,-0.103009,0,0,356,21.0,11.0,32.0,54.0,238.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1293,Bull & Last,4.0,$$ - $$$,2.5,0,51.55884,-0.148643,0,0,452,27.0,35.0,64.0,127.0,199.0,1.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1294,The Stablehand,4.5,$$ - $$$,2.5,0,51.51295,-0.174713,0,0,224,8.0,11.0,7.0,19.0,179.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1295,Indian Lounge,4.5,$$ - $$$,2.5,0,51.530453,-0.122106,0,0,4041,184.0,126.0,146.0,369.0,3216.0,0.0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1296,Iberica Victoria,4.0,$$ - $$$,2.5,0,51.497295,-0.138229,0,0,668,40.0,48.0,102.0,180.0,298.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
1297,Fig And Walnut,5.0,$$ - $$$,2.5,0,51.52551,-0.12558,0,0,16,0.0,0.0,0.0,3.0,13.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1298,Lido Chinese Restaurant,3.5,$$ - $$$,2.5,0,51.511868,-0.130518,1,0,801,123.0,61.0,138.0,289.0,190.0,0.0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1299,Masala Zone Soho,4.0,$$ - $$$,2.5,0,51.51338,-0.137878,1,1,1478,76.0,72.0,183.0,561.0,586.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0
1300,Franco Manca,4.0,$,1.0,0,51.492928,-0.253664,1,0,1407,81.0,77.0,119.0,371.0,759.0,0.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1301,Kulu Kulu,4.0,$$ - $$$,2.5,0,51.51097,-0.136713,0,0,337,13.0,14.0,47.0,136.0,128.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1302,V&A Cafe,4.0,$$ - $$$,2.5,0,51.497356,-0.172437,0,0,1039,42.0,72.0,152.0,391.0,382.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1
