,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide
2302,Cay Tre,716,3.5,$$ - $$$,False,51.513245,-0.132026,True,False,"Asian, Vietnamese, Soups","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Mastercard, Visa, Cash Only, Accepts Credit Cards, Table Service",59.0,67.0,136.0,264.0,190.0,0.0
2303,Pasta Nostra,73,4.5,$$ - $$$,False,51.524986,-0.092502,False,False,"Italian, Mediterranean, European","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",3.0,6.0,5.0,5.0,54.0,0.0
2304,Vapiano London Great Portland Street,1569,4.0,$$ - $$$,False,51.51638,-0.141194,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards",202.0,94.0,155.0,448.0,670.0,0.0
2305,Elliot's,544,4.0,$$ - $$$,False,51.505688,-0.09154,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Accepts Credit Cards, Table Service, Non-smoking restaurants, Gift Cards Available",48.0,40.0,82.0,156.0,218.0,0.0
2306,The Square Pig,212,4.5,$$ - $$$,False,51.518703,-0.119304,False,False,"British, Gastropub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",11.0,4.0,22.0,46.0,131.0,0.0
2307,Malaysian Deli,79,4.5,$,False,51.455738,-0.036629,True,False,"Asian, Malaysian","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Seating, Table Service",1.0,0.0,4.0,12.0,62.0,0.0
2308,The Abingdon,399,4.5,$$ - $$$,False,51.49767,-0.196053,False,False,"Bar, International, European, British, Pub","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service",8.0,11.0,21.0,136.0,223.0,0.0
2309,Lantana Shoreditch,311,4.0,$$ - $$$,False,51.524208,-0.087269,True,False,"Cafe, Fusion, Healthy, Wine Bar","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",13.0,31.0,38.0,92.0,137.0,0.0
2310,Prezzo Italian Restaurant London Northumberland Avenue,1488,4.0,$$ - $$$,False,51.507416,-0.126721,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",113.0,111.0,186.0,387.0,691.0,0.0
2311,The Game Bird,284,4.5,$$$$,False,51.505768,-0.140557,False,False,"Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",7.0,7.0,25.0,37.0,208.0,0.0
2312,Flesh & Buns Oxford Circus,183,4.0,$$ - $$$,False,51.518394,-0.137279,True,False,"Japanese, Peruvian, Sushi, Asian, South American",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",20.0,14.0,25.0,37.0,87.0,0.0
2313,"The Life Goddess, Store Street",421,4.0,$$ - $$$,False,51.51982,-0.131454,False,False,"Mediterranean, Greek","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Free Wifi, Accepts Credit Cards, Table Service",27.0,25.0,52.0,92.0,225.0,0.0
2314,Amrutha - Honor Oak,110,5.0,$$ - $$$,False,51.44916,-0.043679,False,False,"Indian, Thai, Fusion, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Private Dining, Seating, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Mastercard, Visa, Accepts Credit Cards, Table Service, BYOB",0.0,0.0,1.0,0.0,109.0,0.0
2315,Muhib Indian Cuisine,1203,4.5,$$ - $$$,False,51.520073,-0.071928,True,False,Indian,"Vegetarian friendly, Vegan options, Halal, Gluten free options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, BYOB",27.0,17.0,40.0,147.0,972.0,0.0
2316,The Real Greek - Marylebone,508,4.5,$$ - $$$,False,51.52065,-0.153098,True,False,"Mediterranean, Greek","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Live Music",19.0,30.0,42.0,129.0,288.0,0.0
2317,Champagne and Fromage,786,4.5,$$ - $$$,False,51.511982,-0.120103,False,False,"French, European, Wine Bar","Vegetarian friendly, Gluten free options","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Visa, Free Wifi, Accepts Credit Cards, Table Service",30.0,24.0,40.0,193.0,499.0,0.0
2318,José Pizarro At Ra,22,4.0,$$ - $$$,False,51.509697,-0.140334,False,False,"Mediterranean, European, Spanish",Vegetarian friendly,"Reservations, Seating, Table Service",1.0,1.0,4.0,6.0,10.0,0.0
2319,Wahaca Canary Wharf,637,4.0,$$ - $$$,False,51.504707,-0.018748,True,False,"Mexican, Seafood","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",21.0,27.0,81.0,279.0,229.0,0.0
2320,Ned's Sunday Feast,103,3.5,$$ - $$$,False,51.51364,-0.090123,False,False,"Italian, British",Gluten free options,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",20.0,11.0,22.0,12.0,38.0,0.0
2321,"The Star Tavern, Belgravia",248,4.0,$$ - $$$,False,51.498425,-0.155819,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Table Service",9.0,9.0,21.0,86.0,123.0,0.0
2322,Coach & Horses,175,4.5,$$ - $$$,False,51.5149,-0.137354,False,False,"Bar, British, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style",10.0,5.0,12.0,35.0,113.0,0.0
2323,Greenwich Grind,346,4.0,$$ - $$$,False,51.480743,-0.008615,False,False,"Bar, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Table Service",29.0,37.0,32.0,46.0,202.0,0.0
2324,T. rex Restaurant,223,3.5,$$ - $$$,False,51.496517,-0.176535,False,False,Grill,"Vegetarian friendly, Vegan options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Discover, Table Service",26.0,23.0,49.0,74.0,51.0,0.0
2325,Enoteca da Luca - St Paul's,119,4.0,$$ - $$$,False,51.513096,-0.094249,False,False,"Italian, Wine Bar",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",5.0,5.0,17.0,33.0,59.0,0.0
2326,FishWorks,1186,4.0,$$ - $$$,False,51.509384,-0.137594,True,False,"Seafood, Mediterranean, European, British","Vegetarian friendly, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",30.0,56.0,134.0,432.0,534.0,0.0
2327,Minnow,306,4.0,$$ - $$$,False,51.462093,-0.139969,False,False,"European, British, Contemporary","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",20.0,39.0,27.0,49.0,171.0,0.0
2328,Tofu Vegan Islington,107,4.5,$$ - $$$,False,51.53785,-0.102972,True,False,"Chinese, Asian, Diner, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Reservations, Seating, Highchairs Available, Serves Alcohol, Wine and Beer, Free Wifi, Table Service, Dog Friendly",4.0,1.0,10.0,11.0,81.0,0.0
2329,Inamo,1016,4.5,$$ - $$$,False,51.53425,-0.139338,False,False,"Japanese, Sushi, Asian, Healthy","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Gift Cards Available",68.0,56.0,52.0,133.0,708.0,0.0
2330,Ukai,266,4.0,$$ - $$$,False,51.517612,-0.206191,True,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Credit Cards, Table Service, Live Music",32.0,21.0,24.0,43.0,146.0,0.0
2331,Duchess Belle,175,4.5,$$ - $$$,False,51.479225,-0.142447,False,False,"Bar, British, Pub","Vegetarian friendly, Vegan options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Mastercard, Visa, Digital Payments, Free Wifi, Table Service",21.0,3.0,6.0,21.0,125.0,0.0
2332,Osteria Basilico,561,4.0,$$ - $$$,False,51.515404,-0.205726,True,False,"Italian, Pizza, Mediterranean, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",66.0,42.0,49.0,187.0,218.0,0.0
2333,The Mitre,598,4.0,$$ - $$$,False,51.50808,-0.203386,False,False,"Italian, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style",39.0,37.0,63.0,163.0,296.0,0.0
2334,Brat at Climpson's Arch,64,4.0,$$ - $$$,False,51.53956,-0.058471,False,False,International,Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",8.0,5.0,12.0,8.0,31.0,0.0
2335,Pino’s Warung,34,4.5,$,False,51.54217,-0.14695,True,False,"Asian, Indonesian","Vegetarian friendly, Halal","Delivery, Takeout, Outdoor Seating, Free Wifi, Accepts Credit Cards",1.0,1.0,0.0,2.0,30.0,0.0
2336,Cafe Maya,247,4.5,$,False,51.525307,-0.110636,False,False,"Cafe, British","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Free Wifi, Table Service",5.0,3.0,7.0,49.0,183.0,0.0
2337,Ceru Queensway,80,5.0,$$ - $$$,False,51.510834,-0.187355,False,True,"Mediterranean, Fusion, Healthy, Middle Eastern","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Serves Alcohol, Table Service",1.0,2.0,1.0,8.0,69.0,0.0
2338,Legends American Grill & Bar,240,4.5,$$ - $$$,False,51.450623,0.052734,False,False,"American, Grill","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Table Service",11.0,4.0,8.0,32.0,185.0,0.0
2339,Drunch Oxford Circus,48,4.0,$$ - $$$,False,51.519253,-0.141089,True,False,"International, Contemporary",Vegan options,"Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service",6.0,2.0,4.0,5.0,31.0,0.0
2340,Misato,1020,4.0,$,False,51.51085,-0.131856,False,False,"Japanese, Sushi, Asian, Japanese Fusion","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Seating, Serves Alcohol, Table Service",49.0,33.0,103.0,388.0,447.0,0.0
2341,Andalucia Tapas Restaurant,448,3.5,$$ - $$$,False,51.50937,-0.131998,False,False,"Mediterranean, European, Spanish",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Full Bar, Table Service",37.0,56.0,60.0,175.0,120.0,0.0
2342,St. James Tavern,689,4.0,$$ - $$$,False,51.51094,-0.134169,False,False,British,Vegetarian friendly,"Reservations, Seating, Television, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards",36.0,23.0,97.0,323.0,210.0,0.0
2343,Wheatsheaf,268,4.0,$$ - $$$,False,51.505253,-0.090874,False,False,"Bar, British, Grill, Pub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",22.0,13.0,33.0,88.0,112.0,0.0
2344,Fulham Kitchen,128,4.5,$$ - $$$,False,51.479366,-0.211662,True,False,"Bar, European, Diner, Eastern European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",6.0,4.0,5.0,20.0,93.0,0.0
2345,Ham Yard Restaurant and Bar,1267,4.0,$$ - $$$,False,51.51132,-0.13487,False,False,"European, British","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",69.0,105.0,152.0,343.0,598.0,0.0
2346,Zizzi - Bow Street (covent Garden),1074,4.0,$$ - $$$,False,51.513653,-0.122612,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Digital Payments, Cash Only, Free Wifi, Accepts Credit Cards, Table Service",88.0,71.0,133.0,302.0,480.0,0.0
2347,Dilpasand Restaurant Whitechapel,111,4.0,$$ - $$$,False,51.514915,-0.063593,False,False,"Indian, Asian, Pakistani, Afghan","Vegetarian friendly, Vegan options, Halal","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, BYOB, Family style, Non-smoking restaurants, Gift Cards Available",19.0,2.0,3.0,14.0,73.0,0.0
2348,Melissa's Kitchen,114,4.0,$$ - $$$,False,51.493034,-0.149651,True,False,"Cafe, Seafood, Fast Food, Turkish",Halal,"Takeout, Seating, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants",15.0,3.0,7.0,14.0,75.0,0.0
2349,Big Easy - Canary Wharf,2703,3.5,$$ - $$$,False,51.50626,-0.018541,True,True,American,Gluten free options,"Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Gift Cards Available",446.0,311.0,332.0,534.0,1080.0,0.0
2350,Zizzi - Central St Giles,1021,4.0,$$ - $$$,False,51.516148,-0.127792,True,False,"Italian, Pizza, Mediterranean, European","Vegetarian friendly, Vegan options, Gluten free options","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Cash Only, Free Wifi, Accepts Credit Cards, Table Service",58.0,46.0,97.0,223.0,598.0,0.0
2351,Vie Emilia By Food Roots - Fitzrovia,401,4.0,$$ - $$$,False,51.518867,-0.135918,False,False,"Italian, European","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",19.0,18.0,41.0,109.0,214.0,0.0
2352,MEATliquor Shoreditch,750,4.0,$$ - $$$,False,51.527233,-0.082491,True,False,"American, Bar",The menu does not match the diets,"Delivery, Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Gift Cards Available",36.0,47.0,94.0,295.0,278.0,0.0
2353,Royal Mahal,69,4.0,$$ - $$$,False,51.43489,-0.161229,True,False,"Indian, Asian, Balti, Pakistani","Vegetarian friendly, Halal","Delivery, Reservations, Seating, Table Service",11.0,4.0,8.0,10.0,37.0,0.0
2354,Babuji,80,4.5,$$ - $$$,False,51.550587,-0.140778,True,False,Asian,"Vegetarian friendly, Vegan options, Gluten free options","Delivery, Takeout, Reservations, Seating, Street Parking, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",2.0,2.0,1.0,10.0,65.0,0.0
2355,Ollie's House,115,4.0,$$ - $$$,False,51.485172,-0.182511,True,False,"Asian, Fusion","Vegetarian friendly, Vegan options, Gluten free options","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants",18.0,6.0,11.0,14.0,66.0,0.0
2356,Monty's Nepalese Cuisine,192,4.5,$$ - $$$,False,51.495094,-0.305892,False,False,"Indian, Asian, Nepali","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Table Service",10.0,6.0,11.0,35.0,130.0,0.0
2357,Sican,145,4.0,$$ - $$$,False,51.5197,-0.134271,False,False,"Japanese, Peruvian, Sushi, Contemporary, Japanese Fusion",The menu does not match the diets,"Delivery, Reservations, Private Dining, Seating, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Discover, Accepts Credit Cards, Table Service, Live Music, Family style, Non-smoking restaurants, Gift Cards Available",23.0,7.0,7.0,5.0,103.0,0.0
